Unnamed: 0,TARGET.52.PADYCE.01A.01R,TARGET.52.PARTKH.01A.01R,TARGET.20.PASGCE.09A.01R,TARGET.52.PASILR.01A.01R,TARGET.20.PASHHH.09A.01R,TARGET.21.PARHRS.09A.02R,TARGET.20.PARYXV.09A.01R,TARGET.52.PAWFWK.01A.01R,TARGET.52.PASAMZ.01A.01R,TARGET.20.PAECCE.04A.01R,TARGET.52.PADWRZ.01A.01R,TARGET.20.PASIEP.09A.01R,TARGET.20.PASEYM.09A.01R,TARGET.20.PASFYF.03A.01R,TARGET.20.PAPVKG.09A.01R,TARGET.52.PASXGF.01A.01R,TARGET.20.PARFIW.03A.01R,TARGET.52.PASNED.01A.01R,TARGET.52.PAKLYZ.01A.01R,TARGET.52.PASGCL.01A.02R,TARGET.20.PASELF.09A.01R,TARGET.20.PARXEC.09A.01R,TARGET.20.PARCVP.09A.01R,TARGET.52.PAVITI.01A.01R,TARGET.52.PARZRH.01A.02R,TARGET.52.PARGRN.01A.01R,TARGET.52.PAKTCT.01A.01R,TARGET.52.PAREWI.01A.02R,TARGET.20.PASFZN.09A.01R,TARGET.52.PAJPHJ.01A.01R,TARGET.52.PAEHIP.01A.01R,TARGET.52.PAWFBL.01A.01R,TARGET.20.PASFIT.09A.01R,TARGET.52.PAKPEW.01A.01R,TARGET.52.PAJLRA.01A.01R,TARGET.52.PAJMBW.01A.01R,TARGET.20.PASAFM.09A.01R,TARGET.52.NAAELV.50B.01R,TARGET.20.PASYJI.09A.03R,TARGET.20.PARGDB.04A.02R,TARGET.21.PARXYR.41A.02R,TARGET.52.PAVCKS.01A.01R,TARGET.52.PARKKN.01A.01R,TARGET.52.PASGGN.01A.01R,TARGET.52.PAVDPR.01A.01R,TARGET.52.PAVVIT.01A.01R,TARGET.52.PATYUA.01A.01R,TARGET.21.PARZIA.09A.01R,TARGET.20.PASBHI.09A.01R,TCGA.AB.2845.03B.01T.0748.13,TCGA.AB.2888.03B.01T.0748.13,TCGA.AB.2990.03B.01T.0748.13,TCGA.AB.2803.03A.01T.0734.13,TCGA.AB.2853.03A.01T.0734.13,TCGA.AB.2826.03A.01T.0734.13,TCGA.AB.2963.03A.01T.0734.13,TCGA.AB.2818.03A.01T.0734.13,TCGA.AB.2822.03A.01T.0734.13,TCGA.AB.2806.03A.01T.0734.13,TCGA.AB.2833.03A.01T.0734.13,TCGA.AB.2834.03A.01T.0734.13,TCGA.AB.2964.03A.01T.0734.13,TCGA.AB.2839.03A.01T.0734.13,TCGA.AB.2913.03A.01T.0734.13,TCGA.AB.2904.03A.01T.0734.13,TCGA.AB.2912.03A.01T.0734.13,TCGA.AB.2917.03A.01T.0734.13,TCGA.AB.2971.03A.01T.0734.13,TCGA.AB.2916.03A.01T.0734.13,TCGA.AB.2973.03A.01T.0734.13,TCGA.AB.2957.03A.01T.0734.13,TCGA.AB.2933.03A.01T.0734.13,TCGA.AB.2977.03A.01T.0734.13,TCGA.AB.2972.03A.01T.0734.13,TCGA.AB.2942.03A.01T.0734.13,TCGA.AB.2893.03A.01T.0734.13,TCGA.AB.2878.03A.01T.0734.13,TCGA.AB.2983.03A.01T.0734.13,TCGA.AB.2985.03A.01T.0734.13,TCGA.AB.2894.03A.01T.0734.13,TCGA.AB.2984.03A.01T.0734.13,TCGA.AB.2991.03A.01T.0735.13,TCGA.AB.2937.03A.01T.0734.13,TCGA.AB.2929.03A.01T.0735.13,TCGA.AB.2997.03A.01T.0735.13,TCGA.AB.2950.03A.01T.0735.13,TCGA.AB.2996.03A.01T.0735.13,TCGA.AB.2870.03A.01T.0735.13,TCGA.AB.2880.03A.01T.0735.13,TCGA.AB.2925.03A.01T.0735.13,TCGA.AB.2891.03A.01T.0735.13,TCGA.AB.2869.03A.01T.0735.13,TCGA.AB.2897.03A.01T.0735.13,TCGA.AB.2900.03A.01T.0735.13,TCGA.AB.2881.03A.01T.0735.13,TCGA.AB.2871.03A.01T.0735.13,TCGA.AB.2901.03A.01T.0735.13,TCGA.AB.2873.03A.01T.0735.13,TCGA.AB.2886.03A.01T.0735.13,TCGA.AB.3012.03A.01T.0736.13
hsa-mir-6509,3,7,31,1,14,1,19,3,9,12,1,8,35,11,11,4,8,9,7,3,11,19,1,8,22,2,3,2,19,5,4,0,4,8,4,11,17,20,30,10,14,6,6,3,3,6,4,20,4,2,0,1,3,0,0,0,2,0,0,2,4,0,2,0,3,1,0,1,0,1,0,1,1,0,0,2,0,3,2,1,10,0,0,2,0,0,1,0,2,4,0,3,0,2,0,0,1,2,0,1
hsa-mir-651,18,48,79,19,54,0,182,40,67,0,2,53,48,43,35,22,31,132,105,25,100,57,94,99,263,13,55,10,43,11,39,37,67,35,69,44,42,298,167,138,26,39,37,36,7,126,90,85,27,9,12,11,10,10,25,14,27,9,10,2,16,15,2,4,22,5,6,19,1,2,2,10,7,18,9,4,14,8,5,19,23,29,12,21,9,16,10,7,10,7,0,1,12,3,13,9,9,10,5,9
hsa-mir-6510,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,26,0,1,1,0,0,0,0,1,0,0,0,0,0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6511a-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6511a-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6511a-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6511a-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6511b-1,9,10,21,2,9,3,12,12,7,30,18,6,11,11,5,5,3,24,41,6,11,10,3,12,21,29,14,11,2,10,9,12,9,12,9,9,9,94,1,21,7,14,19,3,21,24,4,9,4,1,2,0,0,1,3,1,1,0,2,0,0,1,1,1,2,0,0,3,0,1,0,1,0,0,0,2,1,5,1,0,0,1,0,2,2,1,1,1,1,0,1,1,3,0,1,1,1,0,3,3
hsa-mir-6511b-2,8,7,18,3,6,2,12,14,12,30,10,3,4,7,8,3,2,18,51,9,5,11,11,9,33,28,13,10,7,8,10,20,7,19,5,15,8,95,5,9,2,13,24,4,29,22,0,9,1,1,1,1,1,0,0,0,1,1,0,0,4,2,0,0,2,0,1,2,1,0,0,1,0,1,0,4,2,0,4,0,0,1,3,2,3,1,2,1,1,1,0,0,3,0,1,4,2,3,0,1
hsa-mir-6512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6513,3,1,5,0,1,2,5,0,0,0,1,3,0,2,0,0,0,1,1,1,2,2,5,0,3,0,2,0,4,0,0,7,1,0,1,1,2,0,4,1,0,0,0,0,1,0,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,2,0,0,0,2,1,0,0,2,2,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
hsa-mir-6514,2,5,8,4,6,2,9,4,5,8,9,3,8,1,3,4,2,12,27,1,5,4,3,4,7,12,8,3,0,3,11,11,3,8,3,6,5,22,11,0,2,9,8,1,6,4,2,4,1,0,2,0,0,0,0,0,1,0,1,0,0,3,1,0,0,2,0,1,3,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
hsa-mir-6515,0,0,2,1,0,0,3,1,0,0,1,3,0,3,2,1,0,1,0,1,0,2,2,1,4,2,1,0,1,0,0,0,3,3,2,1,0,3,9,3,2,0,0,0,1,2,0,1,0,0,0,2,1,1,2,0,2,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,2,3,0,0,3,0,1,1,1,1,0,1,3,0,0,1,0,0,1,3
hsa-mir-6516,6,7,2,3,7,8,14,5,2,1,3,8,2,1,4,11,5,5,29,6,2,1,8,5,6,5,56,7,0,3,1,8,3,0,6,7,2,9,3,8,2,6,1,1,1,4,14,3,5,1,1,5,0,0,3,1,0,0,0,1,0,0,2,0,1,1,1,0,0,0,1,1,1,2,1,2,4,1,1,0,0,1,1,1,0,2,2,1,0,1,2,0,0,0,1,0,0,2,2,0
hsa-mir-652,226,359,1590,119,260,48,992,159,165,271,219,701,627,538,149,104,272,296,706,255,625,519,171,182,568,900,88,231,897,258,135,130,246,189,241,386,476,568,629,975,338,375,156,92,136,142,83,812,305,68,80,132,28,36,171,46,122,110,80,99,138,82,57,36,73,65,32,132,118,62,61,69,161,44,57,143,140,100,94,82,394,77,90,90,49,45,78,89,97,22,96,54,38,18,59,65,76,93,96,69
hsa-mir-653,55,157,0,21,1,0,1,6056,615,0,119,2,1,0,2,31,0,34,32,8,0,0,2,65,425,25,9,0,0,23427,75,67,0,219,2,52,1,7,0,0,2,56,12,20,2,7,42,1,0,2,0,0,0,0,0,0,0,2,0,2,1,1,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
hsa-mir-654,577,2322,0,430,6,1,0,2918,1196,1,655,3,3,13,0,1107,55,2719,1492,1582,1,0,3,1929,109,16158,1280,2774,1,1483,2225,2979,2,172,1725,2100,6,26,39,65,35,52,1038,455,4588,537,1560,19,1,11,14,0,714,2,1,6,10,3,0,1,3,1,1,0,0,3,29,2,25,9,0,1,0,8,3,3,253,15,4,6,0,1050,6,66,162,0,13,1,0,0,4,1,712,0,4,8,0,8,3,1018
hsa-mir-655,78,225,0,43,0,0,0,289,90,0,52,0,0,1,0,119,4,260,302,126,0,0,0,204,14,880,163,271,0,162,188,351,0,30,242,301,1,2,0,21,0,7,83,32,487,55,168,2,0,0,0,0,66,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,75,0,4,27,0,0,0,0,0,0,0,64,0,0,1,0,0,0,115
hsa-mir-656,28,49,0,11,0,0,0,37,16,0,6,0,0,0,0,34,0,35,35,53,0,0,0,46,4,186,35,84,0,40,32,66,0,7,61,78,0,0,0,3,0,1,25,7,85,6,41,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,15,0,2,8,0,0,0,0,0,0,1,16,0,0,0,0,0,1,26
hsa-mir-657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-658,2,4,1,0,2,0,1,1,2,3,0,0,0,0,0,1,0,18,1,0,1,1,1,0,7,4,6,5,1,1,0,2,0,3,0,1,0,0,1,0,0,2,3,1,1,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
hsa-mir-659,14,17,57,10,15,1,46,9,17,0,12,12,25,15,9,10,5,54,8,5,20,27,11,17,19,26,11,27,13,13,16,9,32,22,15,5,22,42,13,9,11,11,24,6,7,16,1,34,12,7,3,2,1,6,1,1,4,3,10,4,1,2,2,1,6,2,2,6,1,1,1,3,2,7,5,3,1,2,0,2,3,7,6,2,11,3,1,2,0,2,2,3,1,0,1,3,3,3,1,6
hsa-mir-660,830,1120,2420,685,394,7,995,2230,434,5,845,713,1990,123,32,1290,278,1699,1237,1235,147,770,159,2149,1956,970,548,668,255,719,922,1323,173,1836,1541,1120,211,3542,96,658,275,989,1406,692,342,1213,650,353,75,43,43,34,7,12,99,17,72,15,8,30,167,29,9,10,24,35,44,69,29,45,57,99,36,52,10,135,36,198,68,36,50,12,13,59,22,18,47,50,67,63,29,31,5,22,13,35,18,112,9,21
hsa-mir-661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-663a,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-663b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-664a,112,57,642,115,757,30,614,94,92,19,53,471,1150,302,299,151,229,469,530,163,328,448,433,354,163,53,472,72,222,104,107,341,387,210,232,66,409,220,441,1180,157,153,404,46,87,185,136,774,186,58,49,52,193,47,109,63,108,99,59,31,75,133,47,24,89,29,34,84,15,19,13,63,75,35,19,42,35,53,27,49,150,133,43,70,69,23,87,64,139,21,75,38,81,29,53,84,67,79,63,136
hsa-mir-664b,22,10,78,14,80,40,76,20,16,12,7,65,105,28,18,19,39,26,50,27,46,49,57,30,26,11,125,16,26,11,9,65,29,32,16,13,60,45,73,187,32,18,42,10,11,18,78,119,35,11,6,33,14,11,36,21,50,24,9,4,13,20,21,11,10,7,11,25,5,10,11,9,27,12,6,9,10,17,10,13,62,18,12,15,33,10,26,8,32,10,13,15,19,4,7,21,9,11,14,29
hsa-mir-665,4,10,0,4,0,0,0,16,6,0,2,0,0,0,0,4,0,34,6,16,0,0,0,7,2,95,10,30,0,11,19,19,0,0,7,9,0,1,0,0,0,0,0,3,10,1,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10
hsa-mir-668,5,11,0,3,0,0,0,10,10,0,3,0,0,0,0,3,0,28,38,4,0,0,0,10,0,22,25,14,0,4,12,32,0,3,3,14,0,0,0,0,0,2,7,1,44,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
hsa-mir-670,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-671,65,105,173,38,137,24,202,82,49,41,71,146,207,79,41,53,42,175,225,30,80,125,49,116,135,90,67,62,52,132,62,123,22,79,76,115,44,591,81,103,47,123,76,51,49,114,82,78,6,27,13,28,9,27,51,50,33,22,32,16,40,19,24,10,10,25,9,24,12,17,17,21,16,17,14,55,10,25,32,10,57,38,14,7,18,11,13,25,33,16,37,19,17,6,24,24,39,26,12,31
hsa-mir-6715a,0,198,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6715b,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,8,0,0,5,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2
hsa-mir-6716,31,10,0,17,0,0,0,6,14,2,3,0,1,0,1,6,1,13,16,5,1,0,0,1,12,16,7,20,0,19,3,23,0,24,12,23,0,25,0,0,0,25,6,3,13,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6717,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6718,24,33,308,2,38,1,166,187,1,102,2,4,178,11,2,35,12,22,5,3,19,794,37,317,6,17,22,0,429,0,279,7,19,5,7,5,4,3860,49,114,37,40,1,35,3,0,1,4,5,10,10,26,62,186,21,50,100,3,7,2,5,73,119,12,1,2,17,138,5,54,3,10,23,42,4,90,4,6,156,44,118,15,1,3,3,1,4,2,7,273,9,79,16,22,0,32,15,259,0,105
hsa-mir-6719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6720,8,1,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,8,1,1,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,28,6,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hsa-mir-6721,1,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,6,3,0,0,1,0,0,3,1,1,0,0,1,0,1,0,1,0,2,0,2,1,0,0,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6723,3,3,1,1,0,0,1,0,0,0,2,5,1,0,0,1,1,0,1,4,0,0,13,0,0,4,1,2,0,1,0,1,0,0,2,3,1,5,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1,2,1,1,1,56,3,4,0,0,2,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,2,0,1,3,0,0,0,0,0
hsa-mir-6724-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6724-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6724-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6724-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6726,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1,0,1,1,0,0,1,4,1,0,0,2,0,8,2,3,3,1,1,0,0,1,0,1,0,0,0,0,0,0,3,0,2,0,0,0,3,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
hsa-mir-6727,1,0,1,0,0,0,2,0,1,0,2,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,2,12,2,1,0,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
hsa-mir-6728,0,7,2,2,0,1,0,4,1,0,3,0,0,4,0,1,0,0,3,1,1,2,2,1,5,4,0,3,0,0,0,1,0,0,1,8,0,27,3,3,0,1,1,1,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
hsa-mir-6729,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6730,1,1,3,2,0,0,1,0,1,0,0,3,0,1,0,1,1,5,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,2,1,1,2,4,3,1,1,0,0,2,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6731,0,1,8,2,4,1,8,0,0,7,0,8,8,1,1,0,0,2,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0,3,4,1,8,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
hsa-mir-6732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-6733,2,2,5,3,4,0,5,2,2,0,1,3,1,3,0,0,2,4,5,0,3,3,1,3,1,3,4,3,5,3,1,0,4,1,0,2,6,34,7,5,0,5,6,1,1,1,1,4,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,3,0,1,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
hsa-mir-6734,0,2,14,0,1,3,12,2,0,7,1,5,5,5,0,1,1,2,2,1,3,0,4,0,0,0,2,1,3,0,1,0,1,3,2,2,11,5,4,5,1,3,2,0,2,2,0,4,3,0,3,1,0,2,3,1,1,1,0,1,2,1,1,0,3,1,0,0,0,0,0,0,1,2,2,3,1,1,0,0,2,2,0,3,0,2,3,1,0,2,0,1,0,1,3,2,1,2,2,3
